[2024-07-04 13:08:20,746][root][INFO] - Computing EIG. Start Prompt: 0. End Prompt: 200
[2024-07-04 13:09:23,672][root][INFO] - 0.002516371235976589
[2024-07-04 13:09:23,672][root][INFO] - 0.016180128981613695
[2024-07-04 13:09:23,673][root][INFO] - 0.013273523840822143
[2024-07-04 13:09:23,673][root][INFO] - 0.029789154451692834
[2024-07-04 13:09:23,673][root][INFO] - 0.012084871293202681
[2024-07-04 13:09:23,674][root][INFO] - 0.02205882472254328
[2024-07-04 13:09:23,674][root][INFO] - 0.010562205974955052
[2024-07-04 13:09:23,674][root][INFO] - 0.004973108624965583
[2024-07-04 13:09:23,675][root][INFO] - 0.05935358766689913
[2024-07-04 13:09:23,675][root][INFO] - 0.07149592764682877
[2024-07-04 13:09:23,676][root][INFO] - 0.019634846331692213
[2024-07-04 13:09:23,676][root][INFO] - 0.038979084909506856
[2024-07-04 13:09:23,677][root][INFO] - 0.03889682655296989
[2024-07-04 13:09:23,677][root][INFO] - 0.05039728823689549
[2024-07-04 13:09:23,677][root][INFO] - 0.010267113790321414
[2024-07-04 13:09:23,678][root][INFO] - 0.012295857154315026
[2024-07-04 13:09:23,678][root][INFO] - 0.004837725840739049
[2024-07-04 13:09:23,679][root][INFO] - 0.005030123286976718
[2024-07-04 13:09:23,679][root][INFO] - 0.02791022079981209
[2024-07-04 13:09:23,680][root][INFO] - 0.0004435812787000337
[2024-07-04 13:09:23,680][root][INFO] - 0.0005060191210422005
[2024-07-04 13:09:23,681][root][INFO] - 0.00036996881445960916
[2024-07-04 13:09:23,681][root][INFO] - 0.00703912508024418
[2024-07-04 13:09:23,681][root][INFO] - 0.0006905865087345475
[2024-07-04 13:09:23,682][root][INFO] - 0.00935903449768638
[2024-07-04 13:09:23,682][root][INFO] - 0.012889178182712957
[2024-07-04 13:09:23,682][root][INFO] - 0.004132161970527681
[2024-07-04 13:09:23,683][root][INFO] - 0.029264118516458826
[2024-07-04 13:09:23,683][root][INFO] - 0.0630316612816526
[2024-07-04 13:09:23,684][root][INFO] - 0.03156742268318746
[2024-07-04 13:09:23,684][root][INFO] - 0.001898779420369312
[2024-07-04 13:09:23,685][root][INFO] - 0.0033603333149789805
[2024-07-04 13:09:23,685][root][INFO] - 0.009476663472469227
[2024-07-04 13:09:23,686][root][INFO] - 0.009334990650966768
[2024-07-04 13:09:23,686][root][INFO] - 0.012210573106984812
[2024-07-04 13:09:23,687][root][INFO] - 0.021698537124251516
[2024-07-04 13:09:23,687][root][INFO] - 0.023718249243433576
[2024-07-04 13:09:23,687][root][INFO] - 0.02626152353496969
[2024-07-04 13:09:23,687][root][INFO] - 0.10693960847321726
[2024-07-04 13:09:23,688][root][INFO] - 0.04928391776035035
[2024-07-04 13:09:23,688][root][INFO] - 0.0016847191304196762
[2024-07-04 13:09:23,688][root][INFO] - 0.005910116795324827
[2024-07-04 13:09:23,689][root][INFO] - 0.02209503508743782
[2024-07-04 13:09:23,689][root][INFO] - 0.027737426193614967
[2024-07-04 13:09:23,689][root][INFO] - 5.734237328658409e-05
[2024-07-04 13:09:23,689][root][INFO] - 0.0005241779941749236
[2024-07-04 13:09:23,690][root][INFO] - 0.0004117563721766082
[2024-07-04 13:09:23,690][root][INFO] - 0.004375308941013012
[2024-07-04 13:09:23,690][root][INFO] - 0.0020922896831887527
[2024-07-04 13:09:23,690][root][INFO] - 0.013654296176654146
[2024-07-04 13:09:23,691][root][INFO] - 0.0011849151868918995
[2024-07-04 13:09:23,691][root][INFO] - 0.013065991295714952
[2024-07-04 13:09:23,691][root][INFO] - 0.0051768612604849995
[2024-07-04 13:09:23,691][root][INFO] - 0.05152988554151783
[2024-07-04 13:09:23,692][root][INFO] - 0.06874624490847614
[2024-07-04 13:09:23,692][root][INFO] - 0.014567840628471274
[2024-07-04 13:09:23,692][root][INFO] - 0.032445700509889264
[2024-07-04 13:09:23,692][root][INFO] - 0.03332499323723681
[2024-07-04 13:09:23,693][root][INFO] - 0.058126509164788454
[2024-07-04 13:09:23,693][root][INFO] - 0.004388351177904148
[2024-07-04 13:09:23,693][root][INFO] - 0.0009297442070570483
[2024-07-04 13:09:23,693][root][INFO] - 0.0012331510779426402
[2024-07-04 13:09:23,694][root][INFO] - 0.001966530803256372
[2024-07-04 13:09:23,694][root][INFO] - 0.025297312541396
[2024-07-04 13:09:23,694][root][INFO] - 0.005060972863526247
[2024-07-04 13:09:23,695][root][INFO] - 0.0015828191589122298
[2024-07-04 13:09:23,695][root][INFO] - 0.0018748709806044594
[2024-07-04 13:09:23,695][root][INFO] - 0.023141431941184454
[2024-07-04 13:09:23,696][root][INFO] - 0.07165812487394785
[2024-07-04 13:09:23,696][root][INFO] - 0.004468594807052861
[2024-07-04 13:09:23,696][root][INFO] - 0.00566789148057345
[2024-07-04 13:09:23,696][root][INFO] - 0.0003944763665000295
[2024-07-04 13:09:23,697][root][INFO] - 0.007949564784941465
[2024-07-04 13:09:23,697][root][INFO] - 0.09912941066928682
[2024-07-04 13:09:23,697][root][INFO] - 0.010912207776102578
[2024-07-04 13:09:23,697][root][INFO] - 0.001717926294422023
[2024-07-04 13:09:23,697][root][INFO] - 0.007680548698060008
[2024-07-04 13:09:23,698][root][INFO] - 0.005738188397756305
[2024-07-04 13:09:23,698][root][INFO] - 0.0022200522829929348
[2024-07-04 13:09:23,698][root][INFO] - 0.015900354430126384
[2024-07-04 13:09:23,698][root][INFO] - 0.030249027044698007
[2024-07-04 13:09:23,699][root][INFO] - 0.008814059911190997
[2024-07-04 13:09:23,699][root][INFO] - 0.036452074464621065
[2024-07-04 13:09:23,699][root][INFO] - 0.046249984489233675
[2024-07-04 13:09:23,699][root][INFO] - 0.006692979199953264
[2024-07-04 13:09:23,700][root][INFO] - 0.011811786861912754
[2024-07-04 13:09:23,700][root][INFO] - 0.009988219348149086
[2024-07-04 13:09:23,700][root][INFO] - 0.021504945559414068
[2024-07-04 13:09:23,700][root][INFO] - 0.0412171227980247
[2024-07-04 13:09:23,701][root][INFO] - 0.004681389706189698
[2024-07-04 13:09:23,701][root][INFO] - 0.0036024311672531173
[2024-07-04 13:09:23,701][root][INFO] - 0.002574502909124643
[2024-07-04 13:09:23,701][root][INFO] - 0.010301646790689123
[2024-07-04 13:09:23,702][root][INFO] - 0.01710454215092172
[2024-07-04 13:09:23,702][root][INFO] - 0.008020694595131328
[2024-07-04 13:09:23,702][root][INFO] - 0.01804635270498678
[2024-07-04 13:09:23,702][root][INFO] - 0.004510537185211216
[2024-07-04 13:09:23,703][root][INFO] - 0.02809249618544518
[2024-07-04 13:09:23,703][root][INFO] - 0.059094732325672084
[2024-07-04 13:09:23,703][root][INFO] - 0.022770948871106755
[2024-07-04 13:09:23,703][root][INFO] - 0.004381887014320407
[2024-07-04 13:09:23,704][root][INFO] - 0.03557899323403535
[2024-07-04 13:09:23,704][root][INFO] - 0.01450287419689178
[2024-07-04 13:09:23,704][root][INFO] - 0.01540585193998023
[2024-07-04 13:09:23,705][root][INFO] - 0.06049424776390633
[2024-07-04 13:09:23,705][root][INFO] - 0.017556500844477574
[2024-07-04 13:09:23,705][root][INFO] - 0.017466147628760975
[2024-07-04 13:09:23,705][root][INFO] - 0.06470444282124044
[2024-07-04 13:09:23,706][root][INFO] - 0.04757130503548823
[2024-07-04 13:09:23,706][root][INFO] - 0.043604996901285276
[2024-07-04 13:09:23,706][root][INFO] - 0.011147582728869843
[2024-07-04 13:09:23,706][root][INFO] - 0.020494394908866065
[2024-07-04 13:09:23,706][root][INFO] - 0.014506250152594324
[2024-07-04 13:09:23,707][root][INFO] - 0.016888412853331758
[2024-07-04 13:09:23,707][root][INFO] - 0.007104340557283706
[2024-07-04 13:09:23,707][root][INFO] - 0.04476543568038549
[2024-07-04 13:09:23,707][root][INFO] - 0.0059781895957005116
[2024-07-04 13:09:23,708][root][INFO] - 0.009697369770043762
[2024-07-04 13:09:23,708][root][INFO] - 0.042131719408390333
[2024-07-04 13:09:23,708][root][INFO] - 0.009583031432054412
[2024-07-04 13:09:23,709][root][INFO] - 0.005440137058790651
[2024-07-04 13:09:23,709][root][INFO] - 0.005942455290177229
[2024-07-04 13:09:23,709][root][INFO] - 0.00376617574301763
[2024-07-04 13:09:23,709][root][INFO] - 0.00790175916778324
[2024-07-04 13:09:23,710][root][INFO] - 0.024803054113454737
[2024-07-04 13:09:23,710][root][INFO] - 0.03971339701379728
[2024-07-04 13:09:23,710][root][INFO] - 0.04584399500204528
[2024-07-04 13:09:23,710][root][INFO] - 0.013522965609759963
[2024-07-04 13:09:23,711][root][INFO] - 0.05659216339809969
[2024-07-04 13:09:23,711][root][INFO] - 0.006224741031103154
[2024-07-04 13:09:23,711][root][INFO] - 0.009518989269332812
[2024-07-04 13:09:23,711][root][INFO] - 0.005388921269755098
[2024-07-04 13:09:23,712][root][INFO] - 0.022259767939159403
[2024-07-04 13:09:23,712][root][INFO] - 0.032695625146933915
[2024-07-04 13:09:23,712][root][INFO] - 0.02798343074549625
[2024-07-04 13:09:23,712][root][INFO] - 0.012375516815999354
[2024-07-04 13:09:23,713][root][INFO] - 0.014896125871713517
[2024-07-04 13:09:23,713][root][INFO] - 0.011888027403502255
[2024-07-04 13:09:23,713][root][INFO] - 0.054817600728028326
[2024-07-04 13:09:23,713][root][INFO] - 0.027969082843710247
[2024-07-04 13:09:23,713][root][INFO] - 0.021981315707862326
[2024-07-04 13:09:23,714][root][INFO] - 0.021012746690838302
[2024-07-04 13:09:23,714][root][INFO] - 0.007755234458227456
[2024-07-04 13:09:23,714][root][INFO] - 0.013153089988804156
[2024-07-04 13:09:23,714][root][INFO] - 0.025352978728148345
[2024-07-04 13:09:23,714][root][INFO] - 0.011568855182818139
[2024-07-04 13:09:23,715][root][INFO] - 0.004736400275241692
[2024-07-04 13:09:23,715][root][INFO] - 0.04738246711693983
[2024-07-04 13:09:23,715][root][INFO] - 0.06225904451547204
[2024-07-04 13:09:23,715][root][INFO] - 0.008744685827728027
[2024-07-04 13:09:23,716][root][INFO] - 0.026805075889737795
[2024-07-04 13:09:23,716][root][INFO] - 0.0025400560124118066
[2024-07-04 13:09:23,716][root][INFO] - 0.01180856008553155
[2024-07-04 13:09:23,716][root][INFO] - 0.03649529995663947
[2024-07-04 13:09:23,717][root][INFO] - 0.006754413526976144
[2024-07-04 13:09:23,717][root][INFO] - 0.020370419249235328
[2024-07-04 13:09:23,717][root][INFO] - 0.0076175865153127464
[2024-07-04 13:09:23,717][root][INFO] - 0.010419433804574663
[2024-07-04 13:09:23,718][root][INFO] - 0.02476816981871144
[2024-07-04 13:09:23,718][root][INFO] - 0.0076213002392364615
[2024-07-04 13:09:23,718][root][INFO] - 0.016177757272005433
[2024-07-04 13:09:23,718][root][INFO] - 0.013297746652344067
[2024-07-04 13:09:23,718][root][INFO] - 0.018283689889397436
[2024-07-04 13:09:23,719][root][INFO] - 0.024738310861634805
[2024-07-04 13:09:23,719][root][INFO] - 0.004093545132171528
[2024-07-04 13:09:23,719][root][INFO] - 0.017429884704666776
[2024-07-04 13:09:23,719][root][INFO] - 0.011649751749919002
[2024-07-04 13:09:23,719][root][INFO] - 0.011190913244082834
[2024-07-04 13:09:23,720][root][INFO] - 0.008210459478564136
[2024-07-04 13:09:23,720][root][INFO] - 0.006777883568923171
[2024-07-04 13:09:23,721][root][INFO] - 0.032514996419544584
[2024-07-04 13:09:23,721][root][INFO] - 0.010440696863567744
[2024-07-04 13:09:23,721][root][INFO] - 0.005127498589243107
[2024-07-04 13:09:23,722][root][INFO] - 0.08200055166482745
[2024-07-04 13:09:23,722][root][INFO] - 0.03794142735865513
[2024-07-04 13:09:23,722][root][INFO] - 0.014852591268491366
[2024-07-04 13:09:23,723][root][INFO] - 0.07174447972576448
[2024-07-04 13:09:23,723][root][INFO] - 0.026560320633433276
[2024-07-04 13:09:23,723][root][INFO] - 0.0345712216879388
[2024-07-04 13:09:23,724][root][INFO] - 0.00869060627581697
[2024-07-04 13:09:23,724][root][INFO] - 0.005436485856390005
[2024-07-04 13:09:23,724][root][INFO] - 0.002611340164871079
[2024-07-04 13:09:23,725][root][INFO] - 0.016876057294444635
[2024-07-04 13:09:23,725][root][INFO] - 0.03607980509791853
[2024-07-04 13:09:23,726][root][INFO] - 0.0008148600893271851
[2024-07-04 13:09:23,726][root][INFO] - 0.00463511579501974
[2024-07-04 13:09:23,726][root][INFO] - 0.0012108272649500318
[2024-07-04 13:09:23,727][root][INFO] - 0.007344286944635403
[2024-07-04 13:09:23,727][root][INFO] - 0.04948170838980981
[2024-07-04 13:09:23,728][root][INFO] - 0.014150520105834508
[2024-07-04 13:09:23,728][root][INFO] - 0.00311807998167124
[2024-07-04 13:09:23,729][root][INFO] - 0.010194526222458977
[2024-07-04 13:09:23,729][root][INFO] - 0.026722137589272332
[2024-07-04 13:09:23,730][root][INFO] - 0.001885690804778406
[2024-07-04 13:09:23,730][root][INFO] - 0.02342617766310484
[2024-07-04 13:09:23,730][root][INFO] - 0.02440582589387108
[2024-07-04 13:09:23,730][root][INFO] - 0.01854357230243142
[2024-07-04 13:09:23,731][root][INFO] - 0.0236339866493962
[2024-07-04 13:09:23,731][root][INFO] - 0.032869751515832046
[2024-07-04 13:09:23,732][root][INFO] - 0.02489303431523915
[2024-07-04 13:09:23,732][root][INFO] - 0.030777942017072846
[2024-07-04 13:09:23,732][root][INFO] - 0.011167962872307147
[2024-07-04 13:09:23,732][root][INFO] - 0.03493667433390435
[2024-07-04 13:09:23,733][root][INFO] - 0.1394988735042939
[2024-07-04 13:09:23,733][root][INFO] - 0.011338561764805632
[2024-07-04 13:09:23,734][root][INFO] - 0.011276584406916701
[2024-07-04 13:09:23,734][root][INFO] - 0.00650347773081883
[2024-07-04 13:09:23,735][root][INFO] - 0.014835884839530689
[2024-07-04 13:09:23,735][root][INFO] - 0.029456133441035037
[2024-07-04 13:09:23,736][root][INFO] - 0.0367474250628117
[2024-07-04 13:09:23,736][root][INFO] - 0.01520370337132837
[2024-07-04 13:09:23,736][root][INFO] - 0.02027345917594614
[2024-07-04 13:09:23,737][root][INFO] - 0.01346002946186542
[2024-07-04 13:09:23,737][root][INFO] - 0.03643258194477239
[2024-07-04 13:09:23,738][root][INFO] - 0.003931896079493402
[2024-07-04 13:09:23,738][root][INFO] - 0.024130156599028618
[2024-07-04 13:09:23,739][root][INFO] - 1.694010964370385e-05
[2024-07-04 13:09:23,739][root][INFO] - 0.017613172290283474
[2024-07-04 13:09:23,740][root][INFO] - 0.013662333295032747
[2024-07-04 13:09:23,740][root][INFO] - 0.026248457159633976
[2024-07-04 13:09:23,741][root][INFO] - 0.011963832826347387
[2024-07-04 13:09:23,741][root][INFO] - 0.008740551463821467
[2024-07-04 13:09:23,742][root][INFO] - 0.010165384452550219
[2024-07-04 13:09:23,742][root][INFO] - 0.09043703913422774
[2024-07-04 13:09:23,742][root][INFO] - 0.0012306722109132195
[2024-07-04 13:09:23,743][root][INFO] - 0.007255835719658377
[2024-07-04 13:09:23,743][root][INFO] - 0.003483087929815998
[2024-07-04 13:09:23,744][root][INFO] - 0.008433459381483654
[2024-07-04 13:09:23,744][root][INFO] - 0.03038373639079861
[2024-07-04 13:09:23,744][root][INFO] - 0.01901033189228496
[2024-07-04 13:09:23,744][root][INFO] - 0.013844254339649531
[2024-07-04 13:09:23,745][root][INFO] - 0.014252671941721085
[2024-07-04 13:09:23,745][root][INFO] - 0.01508373148400688
[2024-07-04 13:09:23,745][root][INFO] - 0.05128167057081878
[2024-07-04 13:09:23,745][root][INFO] - 0.0076693573453865405
[2024-07-04 13:09:23,746][root][INFO] - 0.01778629218677774
[2024-07-04 13:09:23,746][root][INFO] - 0.0020607079554468832
[2024-07-04 13:09:23,746][root][INFO] - 0.03140706943946303
[2024-07-04 13:09:23,747][root][INFO] - 0.048751101221418125
[2024-07-04 13:09:23,747][root][INFO] - 0.01489977285394195
[2024-07-04 13:09:23,748][root][INFO] - 0.021444921425027186
[2024-07-04 13:09:23,748][root][INFO] - 0.030701800231367038
[2024-07-04 13:09:23,749][root][INFO] - 0.0348345469668605
[2024-07-04 13:09:23,749][root][INFO] - 0.14594643397758933
[2024-07-04 13:09:23,749][root][INFO] - 0.016721557056686098
[2024-07-04 13:09:23,749][root][INFO] - 0.007856081413196492
[2024-07-04 13:09:23,750][root][INFO] - 0.0533170263261562
[2024-07-04 13:09:23,750][root][INFO] - 0.0045760979437039495
[2024-07-04 13:09:23,750][root][INFO] - 0.07155020655075695
[2024-07-04 13:09:23,751][root][INFO] - 0.009122277531853795
[2024-07-04 13:09:23,751][root][INFO] - 0.004643185518488746
[2024-07-04 13:09:23,751][root][INFO] - 0.004103800026315829
