[2024-06-22 13:03:59,606][root][INFO] - Computing EIG. Start Prompt: 0. End Prompt: 100
[2024-06-22 13:19:22,459][root][INFO] - 0.0002101027569132441
[2024-06-22 13:19:22,459][root][INFO] - 0.010104125289731591
[2024-06-22 13:19:22,459][root][INFO] - 0.0050624714079878785
[2024-06-22 13:19:22,459][root][INFO] - 0.016236118680810208
[2024-06-22 13:19:22,459][root][INFO] - 0.01619514844526937
[2024-06-22 13:19:22,459][root][INFO] - 0.004948252395816866
[2024-06-22 13:19:22,460][root][INFO] - 3.007078230865545e-08
[2024-06-22 13:19:22,460][root][INFO] - 3.007078230865545e-08
[2024-06-22 13:19:22,460][root][INFO] - 3.007078230865545e-08
[2024-06-22 13:19:22,460][root][INFO] - 3.007078230865545e-08
[2024-06-22 13:19:22,460][root][INFO] - 3.007078230865545e-08
[2024-06-22 13:19:22,460][root][INFO] - 0.0018385704764336541
[2024-06-22 13:19:22,460][root][INFO] - 0.0002918134953651119
[2024-06-22 13:19:22,460][root][INFO] - 0.01802835406506187
[2024-06-22 13:19:22,461][root][INFO] - 0.008181286824716638
[2024-06-22 13:19:22,461][root][INFO] - 0.006782496797475224
[2024-06-22 13:19:22,461][root][INFO] - 0.0016641326826418723
[2024-06-22 13:19:22,461][root][INFO] - 0.000599608762085424
[2024-06-22 13:19:22,461][root][INFO] - 0.003679719445936591
[2024-06-22 13:19:22,461][root][INFO] - 0.0005909147203717602
[2024-06-22 13:19:22,461][root][INFO] - 0.0017258157480450897
[2024-06-22 13:19:22,461][root][INFO] - 0.0010770019683561394
[2024-06-22 13:19:22,461][root][INFO] - 0.0006129321559922296
[2024-06-22 13:19:22,462][root][INFO] - 0.004457984124955683
[2024-06-22 13:19:22,462][root][INFO] - 0.0017303520590250532
[2024-06-22 13:19:22,462][root][INFO] - 0.0009947909733423188
[2024-06-22 13:19:22,462][root][INFO] - 0.0018029421556091663
[2024-06-22 13:19:22,462][root][INFO] - 0.0021099821625345516
[2024-06-22 13:19:22,462][root][INFO] - 0.007345526728461227
[2024-06-22 13:19:22,462][root][INFO] - 0.00249231529643823
[2024-06-22 13:19:22,462][root][INFO] - 0.0011356327923863763
[2024-06-22 13:19:22,463][root][INFO] - 0.004218108684736599
[2024-06-22 13:19:22,463][root][INFO] - 0.001987925341405017
[2024-06-22 13:19:22,463][root][INFO] - 0.012543303705057074
[2024-06-22 13:19:22,463][root][INFO] - 0.0045901796515592785
[2024-06-22 13:19:22,463][root][INFO] - 0.005449201210430132
[2024-06-22 13:19:22,463][root][INFO] - 0.007534930282136587
[2024-06-22 13:19:22,463][root][INFO] - 0.003753114075084829
[2024-06-22 13:19:22,463][root][INFO] - 0.0018836737282268423
[2024-06-22 13:19:22,463][root][INFO] - 0.0012752437049270426
[2024-06-22 13:19:22,464][root][INFO] - 0.002131215763731209
[2024-06-22 13:19:22,464][root][INFO] - 0.00045556459539497496
[2024-06-22 13:19:22,464][root][INFO] - 0.0014490211742881343
[2024-06-22 13:19:22,464][root][INFO] - 0.0023180268015732253
[2024-06-22 13:19:22,464][root][INFO] - 0.0003393814856238464
[2024-06-22 13:19:22,464][root][INFO] - 0.0028091397911067517
[2024-06-22 13:19:22,464][root][INFO] - 0.013020304742602518
[2024-06-22 13:19:22,464][root][INFO] - 0.011232188816094002
[2024-06-22 13:19:22,465][root][INFO] - 0.020232738207067502
[2024-06-22 13:19:22,465][root][INFO] - 0.005960634522890862
[2024-06-22 13:19:22,465][root][INFO] - 0.02082064365609182
[2024-06-22 13:19:22,465][root][INFO] - 3.007078230865545e-08
[2024-06-22 13:19:22,465][root][INFO] - 3.007078230865545e-08
[2024-06-22 13:19:22,465][root][INFO] - 3.007078230865545e-08
[2024-06-22 13:19:22,465][root][INFO] - 3.007078230865545e-08
[2024-06-22 13:19:22,465][root][INFO] - 3.007078230865545e-08
[2024-06-22 13:19:22,465][root][INFO] - 0.0005483530413814552
[2024-06-22 13:19:22,466][root][INFO] - 0.0007047186134467864
[2024-06-22 13:19:22,466][root][INFO] - 0.003619511222062277
[2024-06-22 13:19:22,466][root][INFO] - 0.001564354382252553
[2024-06-22 13:19:22,466][root][INFO] - 0.0004197304482818076
[2024-06-22 13:19:22,466][root][INFO] - 0.00034900940904569744
[2024-06-22 13:19:22,466][root][INFO] - 0.0009497751138933808
[2024-06-22 13:19:22,466][root][INFO] - 0.01156109530274585
[2024-06-22 13:19:22,466][root][INFO] - 0.00707654582410866
[2024-06-22 13:19:22,467][root][INFO] - 0.00047617098462260365
[2024-06-22 13:19:22,467][root][INFO] - 0.0013064514120015858
[2024-06-22 13:19:22,467][root][INFO] - 0.003098245224462337
[2024-06-22 13:19:22,467][root][INFO] - 0.003091022799641907
[2024-06-22 13:19:22,467][root][INFO] - 0.003151356199148303
[2024-06-22 13:19:22,467][root][INFO] - 0.0016082684856639773
[2024-06-22 13:19:22,467][root][INFO] - 0.0022299307383606415
[2024-06-22 13:19:22,467][root][INFO] - 0.0008545909813237884
[2024-06-22 13:19:22,467][root][INFO] - 0.002837151352878653
[2024-06-22 13:19:22,468][root][INFO] - 0.004034197812519347
[2024-06-22 13:19:22,468][root][INFO] - 0.0009851599343835282
[2024-06-22 13:19:22,468][root][INFO] - 0.0005333068264861129
